,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,day,month,day_of_week,hour,year
1000,0.11864406779661016,0.49246231155778897,0.326923076923077,0.5104679802955665,0.10021629416005767,0.41777777777777775,0.5858812949640289,0.588337684943429,0.5204301075268818,0.3484276729559749,0.39050970043493133,0.6666666666666666,4,3,10,2004
1001,0.11864406779661016,0.36898779612347454,0.20961538461538465,0.3897783251231527,0.10021629416005767,0.41777777777777775,0.4905575539568346,0.4203655352480417,0.5655913978494624,0.27295597484276735,0.3661730928993794,0.6666666666666666,4,3,11,2004
1002,0.11864406779661016,0.31155778894472363,0.20192307692307693,0.37992610837438423,0.10021629416005767,0.41777777777777775,0.454136690647482,0.2954743255004352,0.5978494623655914,0.22012578616352205,0.33836680838586713,0.6666666666666666,4,3,12,2004
1003,0.11864406779661016,0.30725053840631733,0.2,0.37869458128078815,0.10021629416005767,0.41777777777777775,0.45998201438848924,0.2519582245430809,0.5956989247311829,0.2125786163522013,0.3270781410350388,0.6666666666666666,4,3,13,2004
1004,0.11864406779661016,0.2928930366116296,0.1826923076923077,0.35775862068965514,0.10021629416005767,0.41777777777777775,0.4325539568345324,0.23890339425587465,0.6064516129032259,0.19622641509433966,0.3198944436299663,0.6666666666666666,4,3,14,2004
1005,0.11864406779661016,0.29145728643216084,0.17692307692307696,0.3509852216748768,0.10021629416005767,0.41777777777777775,0.41906474820143885,0.23368146214099217,0.6215053763440861,0.16352201257861634,0.29115965400967597,0.6666666666666666,4,3,15,2004
1006,0.11864406779661016,0.31586503948312994,0.2423076923076923,0.42610837438423643,0.10021629416005767,0.41777777777777775,0.45278776978417273,0.28938207136640554,0.6279569892473119,0.1421383647798742,0.2668719151639544,0.6666666666666666,4,3,16,2004
1007,0.11864406779661016,0.47164393395549176,0.3788461538461539,0.5591133004926108,0.10021629416005767,0.41777777777777775,0.5786870503597124,0.4342906875543951,0.5956989247311829,0.18742138364779878,0.29638860382153154,0.6666666666666666,4,3,17,2004
1010,0.11864406779661016,0.5714285714285714,0.4980769230769231,0.6600985221674877,0.10021629416005767,0.41777777777777775,0.6843525179856116,0.6000870322019147,0.5010752688172043,0.33710691823899375,0.35244099105702975,0.6666666666666666,4,3,20,2004
1011,0.11864406779661016,0.4034458004307251,0.31346153846153846,0.4987684729064039,0.10021629416005767,0.41777777777777775,0.5332733812949642,0.4738903394255875,0.4666666666666667,0.38113207547169814,0.3503396373943214,0.6666666666666666,4,3,21,2004
1012,0.11864406779661016,0.32878679109834896,0.20192307692307693,0.37992610837438423,0.10021629416005767,0.41777777777777775,0.4595323741007194,0.4295039164490862,0.45376344086021503,0.4138364779874214,0.3628988906807408,0.6666666666666666,4,3,22,2004
1013,0.11864406779661016,0.26776740847092606,0.13461538461538464,0.29556650246305416,0.10021629416005767,0.41777777777777775,0.42311151079136694,0.3711923411662315,0.44516129032258067,0.46037735849056605,0.3913404681620486,0.6666666666666666,4,3,23,2004
1014,0.11864406779661016,0.24694903086862885,0.12115384615384617,0.2740147783251231,0.10021629416005767,0.41777777777777775,0.4127697841726619,0.3359442993907746,0.4086021505376345,0.5232704402515723,0.39002101353662705,0.7,4,4,0,2004
1015,0.11864406779661016,0.208183776022972,0.08653846153846154,0.2204433497536946,0.10021629416005767,0.41777777777777775,0.39073741007194246,0.3054830287206266,0.389247311827957,0.5559748427672957,0.3874309729756145,0.7,4,4,1,2004
1016,0.11864406779661016,0.16870064608758084,0.05576923076923077,0.166871921182266,0.10021629416005767,0.41777777777777775,0.3714028776978417,0.26022628372497825,0.38494623655913984,0.5572327044025158,0.38332600302985875,0.7,4,4,2,2004
1017,0.11864406779661016,0.14070351758793975,0.04038461538461539,0.13177339901477833,0.10021629416005767,0.41777777777777775,0.35521582733812956,0.22019147084421237,0.34838709677419355,0.628930817610063,0.3789278209451204,0.7,4,4,3,2004
1018,0.11864406779661016,0.12347451543431442,0.03076923076923077,0.11206896551724135,0.10021629416005767,0.41777777777777775,0.34397482014388486,0.20583115752828546,0.32688172043010755,0.6716981132075472,0.3738943458925866,0.7,4,4,4,2004
1019,0.11864406779661016,0.1342426417803303,0.04038461538461539,0.1311576354679803,0.10021629416005767,0.41777777777777775,0.35251798561151076,0.22019147084421237,0.3290322580645162,0.6327044025157234,0.3542980012705859,0.7,4,4,5,2004
1020,0.11864406779661016,0.2368987796123475,0.1076923076923077,0.25677339901477836,0.10021629416005767,0.41777777777777775,0.41501798561151076,0.30678851174934724,0.3032258064516129,0.690566037735849,0.352587597126521,0.7,4,4,6,2004
1021,0.11864406779661016,0.4213926776740847,0.26346153846153847,0.44704433497536944,0.10021629416005767,0.41777777777777775,0.5296762589928057,0.4234116623150565,0.3397849462365592,0.6037735849056605,0.35097493036211697,0.7,4,4,7,2004
1022,0.11864406779661016,0.5427135678391961,0.4134615384615385,0.5892857142857143,0.10021629416005767,0.41777777777777775,0.6528776978417266,0.5574412532637076,0.367741935483871,0.5534591194968554,0.35478668816889014,0.7,4,4,8,2004
1023,0.11864406779661016,0.6396267049533382,0.5000000000000001,0.6619458128078818,0.10021629416005767,0.41777777777777775,0.7351618705035972,0.6623150565709313,0.45376344086021503,0.4075471698113208,0.3570835165909202,0.7,4,4,9,2004
1024,0.11864406779661016,0.49964106245513284,0.3846153846153847,0.5640394088669951,0.10021629416005767,0.41777777777777775,0.6267985611510791,0.5748476936466493,0.5505376344086023,0.26918238993710697,0.34242290964179245,0.7,4,4,10,2004
1025,0.11864406779661016,0.4278535534816942,0.29423076923076924,0.47967980295566504,0.10021629416005767,0.41777777777777775,0.5305755395683454,0.4930374238468233,0.6021505376344087,0.22138364779874217,0.345697111860431,0.7,4,4,11,2004
1026,0.11864406779661016,0.39770279971285005,0.25961538461538464,0.44273399014778325,0.10021629416005767,0.41777777777777775,0.508543165467626,0.4151436031331593,0.6451612903225807,0.1911949685534591,0.3563016175536333,0.7,4,4,12,2004
1027,0.11864406779661016,0.34027279253409914,0.21153846153846156,0.39224137931034475,0.10021629416005767,0.41777777777777775,0.4649280575539569,0.3024369016536118,0.6494623655913979,0.18490566037735848,0.3524898597468602,0.7,4,4,13,2004
1028,0.11864406779661016,0.31586503948312994,0.2326923076923077,0.4137931034482758,0.10021629416005767,0.41777777777777775,0.45458633093525186,0.25979112271540467,0.6430107526881721,0.14842767295597484,0.2915994722181498,0.7,4,4,14,2004
1029,0.11864406779661016,0.3718592964824121,0.33461538461538465,0.5184729064039408,0.10021629416005767,0.41777777777777775,0.5058453237410072,0.35117493472584854,0.703225806451613,0.09056603773584904,0.25998142989786444,0.7,4,4,15,2004
1030,0.11864406779661016,0.41421392677674085,0.3653846153846154,0.5461822660098522,0.10021629416005767,0.41777777777777775,0.5341726618705036,0.38816362053959963,0.713978494623656,0.08805031446540881,0.2646239554317548,0.7,4,4,16,2004
1031,0.11864406779661016,0.5628140703517588,0.5192307692307693,0.6767241379310345,0.10021629416005767,0.41777777777777775,0.6627697841726619,0.5265448215839861,0.6731182795698926,0.1421383647798742,0.3134926452621805,0.7,4,4,17,2004
1032,0.11864406779661016,0.5642498205312276,0.5423076923076924,0.6939655172413793,0.10021629416005767,0.41777777777777775,0.6686151079136691,0.557876414273281,0.5956989247311829,0.18993710691823903,0.2977569271367835,0.7,4,4,18,2004
1034,0.11864406779661016,0.5312275664034458,0.4288461538461539,0.6022167487684729,0.10021629416005767,0.41777777777777775,0.6209532374100719,0.5587467362924281,0.513978494623656,0.32201257861635224,0.3534672335434687,0.7,4,4,20,2004
1035,0.11864406779661016,0.3668341708542714,0.2576923076923077,0.44150246305418717,0.10021629416005767,0.41777777777777775,0.49820143884892093,0.4308093994778068,0.47526881720430114,0.3547169811320755,0.3372428285197674,0.7,4,4,21,2004
1036,0.11864406779661016,0.2598707824838479,0.15576923076923077,0.3226600985221675,0.10021629416005767,0.41777777777777775,0.4114208633093525,0.28328981723237595,0.4559139784946237,0.37232704402515726,0.3280066461418169,0.7,4,4,22,2004
1037,0.11864406779661016,0.27207465900933236,0.14807692307692308,0.312192118226601,0.10021629416005767,0.41777777777777775,0.41187050359712235,0.27589208006962573,0.4258064516129032,0.4339622641509435,0.34252064702145335,0.7,4,4,23,2004
1038,0.11864406779661016,0.3388370423546303,0.1903846153846154,0.36699507389162556,0.10021629416005767,0.41777777777777775,0.46852517985611514,0.41296779808529155,0.410752688172043,0.4867924528301887,0.3658798807603968,0.7333333333333333,4,5,0,2004
1039,0.11864406779661016,0.2534099066762384,0.125,0.28078817733990147,0.10021629416005767,0.41777777777777775,0.41187050359712235,0.3494342906875544,0.39139784946236567,0.509433962264151,0.3573767287299027,0.7333333333333333,4,5,1,2004
1040,0.11864406779661016,0.15721464465183066,0.06346153846153846,0.1798029556650246,0.10021629416005767,0.41777777777777775,0.3534172661870503,0.26979982593559615,0.4,0.4691823899371069,0.3375849093485803,0.7333333333333333,4,5,2,2004
1041,0.11864406779661016,0.14429289303661164,0.051923076923076926,0.15948275862068964,0.10021629416005767,0.41777777777777775,0.34802158273381295,0.23455178416013922,0.3548387096774194,0.5509433962264152,0.3385622831451888,0.7333333333333333,4,5,3,2004
1042,0.11864406779661016,0.14142139267767406,0.04230769230769231,0.13854679802955663,0.10021629416005767,0.41777777777777775,0.3430755395683453,0.25326370757180156,0.34408602150537637,0.5622641509433963,0.3316229291892684,0.7333333333333333,4,5,4,2004
1043,0.0423728813559322,0.1471643933955492,0.05384615384615385,0.16194581280788176,0.0410958904109589,0.25333333333333335,0.3462230215827338,0.24891209747606613,0.3462365591397849,0.5408805031446542,0.3208718174265748,0.7333333333333333,4,5,5,2004
1044,0.059322033898305086,0.19813352476669066,0.09230769230769231,0.23029556650246305,0.050468637346791634,0.28888888888888886,0.3898381294964029,0.2980852915578764,0.34838709677419355,0.5811320754716982,0.34970434442652587,0.7333333333333333,4,5,6,2004
1045,0.3305084745762712,0.6051687006460875,0.43269230769230776,0.606527093596059,0.17447728911319393,0.41333333333333333,0.7050359712230216,0.5744125326370757,0.3419354838709677,0.6138364779874215,0.35942921370278064,0.7333333333333333,4,5,7,2004
1047,0.4152542372881356,0.6503948312993539,0.42307692307692313,0.5979064039408867,0.25666906993511174,0.6222222222222222,0.6650179856115108,0.7284595300261096,0.4516129032258065,0.4138364779874214,0.3609441430875238,0.7333333333333333,4,5,9,2004
1048,0.2627118644067797,0.5570710696338836,0.35000000000000003,0.5320197044334976,0.17519826964671953,0.6222222222222222,0.6007194244604317,0.6366405570060922,0.5505376344086023,0.27421383647798747,0.347993940282461,0.7333333333333333,4,5,10,2004
1049,0.3135593220338983,0.5821966977745872,0.4211538461538462,0.5954433497536945,0.17159336697909156,0.7422222222222222,0.6276978417266188,0.6570931244560487,0.6193548387096774,0.20754716981132074,0.34672335434686996,0.7333333333333333,4,5,11,2004
1050,0.2711864406779661,0.5039483129935391,0.3846153846153847,0.5640394088669951,0.12761355443403027,0.6222222222222222,0.5786870503597124,0.5139251523063533,0.6795698924731184,0.1433962264150944,0.32404828226555243,0.7333333333333333,4,5,12,2004
1051,0.24576271186440676,0.48743718592964824,0.36153846153846153,0.5431034482758621,0.11391492429704397,0.5955555555555556,0.5773381294964028,0.44604003481288074,0.6688172043010754,0.15471698113207547,0.3286908077994429,0.7333333333333333,4,5,13,2004
1052,0.2627118644067797,0.5089734386216799,0.3942307692307693,0.5720443349753694,0.1240086517664023,0.6444444444444445,0.5908273381294964,0.4878154917319408,0.6774193548387097,0.13710691823899376,0.30953428138591604,0.7333333333333333,4,5,14,2004
1053,0.364406779661017,0.583632447954056,0.48461538461538467,0.6496305418719212,0.18601297764960345,0.8622222222222222,0.6303956834532374,0.5517841601392515,0.6860215053763442,0.12830188679245283,0.3055759175096516,0.7333333333333333,4,5,15,2004
1054,0.3813559322033898,0.6101938262742284,0.49423076923076925,0.6564039408866995,0.20115356885364094,0.8177777777777778,0.6447841726618706,0.5704960835509139,0.6752688172043012,0.13710691823899376,0.30733519034354684,0.7333333333333333,4,5,16,2004
1055,0.4322033898305085,0.7164393395549176,0.5865384615384616,0.728448275862069,0.20331651045421772,0.7777777777777778,0.7540467625899281,0.7345517841601392,0.6215053763440861,0.22138364779874217,0.3692518203586962,0.7333333333333333,4,5,17,2004
1056,0.3983050847457627,0.6532663316582914,0.5192307692307693,0.6773399014778325,0.1788031723143475,0.7200000000000001,0.6906474820143884,0.6684073107049608,0.5763440860215054,0.2716981132075472,0.37594683086546443,0.7333333333333333,4,5,18,2004
1057,0.4661016949152542,0.789662598707825,0.6230769230769231,0.7543103448275862,0.20115356885364094,0.7066666666666667,0.8021582733812951,0.7667536988685812,0.5376344086021506,0.3459119496855346,0.4103503885060841,0.7333333333333333,4,5,19,2004
1058,0.3813559322033898,0.5994256999282126,0.3980769230769231,0.5763546798029556,0.1643835616438356,0.64,0.6402877697841727,0.6449086161879896,0.503225806451613,0.39748427672955977,0.41469970190099203,0.7333333333333333,4,5,20,2004
1059,0.1440677966101695,0.4048815506101938,0.2076923076923077,0.38608374384236455,0.0692141312184571,0.42666666666666664,0.48021582733812956,0.44604003481288074,0.48172043010752696,0.40628930817610065,0.3917802863705224,0.7333333333333333,4,5,21,2004
1060,0.17796610169491525,0.4644651830581479,0.24807692307692308,0.43103448275862066,0.08579668348954578,0.4711111111111111,0.5107913669064748,0.4786771105308964,0.45376344086021503,0.4490566037735849,0.3923178419586571,0.7333333333333333,4,5,22,2004
1061,0.16101694915254236,0.4687724335965542,0.22500000000000003,0.4064039408866995,0.07786589762076424,0.4666666666666667,0.49820143884892093,0.5021758050478677,0.44516129032258067,0.48427672955974854,0.40922640863998433,0.7333333333333333,4,5,23,2004
1062,0.22881355932203387,0.5419956927494616,0.2557692307692308,0.4402709359605911,0.11463590483056957,0.49333333333333335,0.5296762589928057,0.5374238468233246,0.432258064516129,0.509433962264151,0.4123051360993012,0.7666666666666667,4,6,0,2004
1063,0.211864406779661,0.5039483129935391,0.2557692307692308,0.43965517241379304,0.10526315789473684,0.43555555555555553,0.5449640287769784,0.531331592689295,0.3870967741935485,0.6062893081761007,0.42046620730098216,0.7666666666666667,4,6,1,2004
1064,0.1440677966101695,0.36898779612347454,0.17115384615384616,0.34174876847290636,0.07714491708723864,0.37777777777777777,0.47032374100719426,0.44473455178416016,0.39139784946236567,0.579874213836478,0.407125054977276,0.7666666666666667,4,6,2,2004
1065,0.0847457627118644,0.2692031586503949,0.10961538461538461,0.25800492610837433,0.10021629416005767,0.41777777777777775,0.4181654676258993,0.37293298520452567,0.378494623655914,0.558490566037736,0.3731613155451302,0.7666666666666667,4,6,3,2004
1066,0.11864406779661016,0.2160804020100503,0.07115384615384615,0.1951970443349754,0.031002162941600575,0.2577777777777778,0.3952338129496403,0.3124456048738033,0.4043010752688172,0.5106918238993711,0.3746762449298734,0.7666666666666667,4,6,4,2004
1067,0.05084745762711864,0.20531227566403454,0.06923076923076923,0.19334975369458127,0.04974765681326604,0.27999999999999997,0.3830935251798561,0.3115752828546562,0.35913978494623655,0.6100628930817611,0.38102917460782876,0.7666666666666667,4,6,5,2004
1068,0.06779661016949153,0.2684852835606605,0.1076923076923077,0.25677339901477836,0.05263157894736842,0.27555555555555555,0.41906474820143885,0.3472584856396867,0.3419354838709677,0.6352201257861636,0.373943214582417,0.7666666666666667,4,6,6,2004
1069,0.11864406779661016,0.3496051687006462,0.1903846153846154,0.36699507389162556,0.07498197548666186,0.31555555555555553,0.4892086330935252,0.3999129677980853,0.3548387096774194,0.5987421383647799,0.3683721839417485,0.7666666666666667,4,6,7,2004
1070,0.20338983050847456,0.4766690595836325,0.2865384615384616,0.4704433497536945,0.11824080749819754,0.37333333333333335,0.5786870503597124,0.49173194081810273,0.4,0.5371069182389937,0.38806626594341004,0.7666666666666667,4,6,8,2004
1071,0.24576271186440676,0.5470208183776024,0.2980769230769231,0.4839901477832512,0.13410237923576063,0.4577777777777778,0.5948741007194245,0.5387293298520452,0.47096774193548396,0.45031446540880504,0.41748521722132625,0.7666666666666667,4,6,9,2004
1072,0.211864406779661,0.4694903086862886,0.23461538461538464,0.41625615763546797,0.11463590483056957,0.4666666666666667,0.5287769784172662,0.46823324630113144,0.5548387096774194,0.30817610062893086,0.3904608317451009,0.7666666666666667,4,6,10,2004
1073,0.211864406779661,0.5075376884422111,0.275,0.459975369458128,0.09877433309300648,0.4977777777777778,0.5651978417266188,0.4656222802436902,0.6172043010752689,0.2553459119496856,0.4086399843620192,0.7666666666666667,4,6,11,2004
1074,0.211864406779661,0.5340990667623834,0.27884615384615385,0.46366995073891626,0.09516943042537851,0.4577777777777778,0.5795863309352518,0.4677980852915578,0.6258064516129033,0.29182389937106923,0.47138738210428577,0.7666666666666667,4,6,12,2004
1075,0.15254237288135591,0.39698492462311563,0.16538461538461538,0.3362068965517241,0.05912040374909877,0.32,0.4820143884892087,0.3268059181897302,0.6193548387096774,0.28805031446540885,0.4578996237110883,0.7666666666666667,4,6,13,2004
1076,0.16101694915254236,0.49605168700646096,0.20961538461538465,0.3897783251231527,0.0692141312184571,0.41333333333333333,0.5463129496402879,0.4234116623150565,0.5634408602150538,0.410062893081761,0.5235791428431803,0.7666666666666667,4,6,14,2004
1077,0.13559322033898302,0.41349605168700654,0.17115384615384616,0.34174876847290636,0.06416726748377793,0.38666666666666666,0.4761690647482015,0.2867711053089643,0.5913978494623657,0.33710691823899375,0.47803352392122367,0.7666666666666667,4,6,15,2004
1078,0.15254237288135591,0.4529791816223977,0.20384615384615384,0.38177339901477825,0.06993511175198269,0.41333333333333333,0.5125899280575539,0.299390774586597,0.6215053763440861,0.2842767295597485,0.4558960074280408,0.7666666666666667,4,6,16,2004
1079,0.1440677966101695,0.43790380473797563,0.18846153846153849,0.3633004926108374,0.06344628695025234,0.40444444444444444,0.48696043165467623,0.2689295039164491,0.6322580645161291,0.2817610062893082,0.4676733616771733,0.7666666666666667,4,6,17,2004
1080,0.22881355932203387,0.6101938262742284,0.3,0.4852216748768473,0.10454217736121124,0.5377777777777778,0.6061151079136691,0.4469103568320278,0.5763440860215054,0.3635220125786164,0.48824708009578255,0.7666666666666667,4,6,18,2004
1081,0.288135593220339,0.6604450825556354,0.37115384615384617,0.5523399014778325,0.12617159336697908,0.5866666666666667,0.6380395683453237,0.5461270670147955,0.5440860215053764,0.3836477987421384,0.4607828764110834,0.7666666666666667,4,6,19,2004
1082,0.2796610169491525,0.6145010768126347,0.3211538461538462,0.5049261083743842,0.11535688536409516,0.5511111111111112,0.5899280575539569,0.5574412532637076,0.49677419354838714,0.5232704402515723,0.52699995113131,0.7666666666666667,4,6,20,2004
1083,0.16101694915254236,0.3747307968413497,0.12884615384615386,0.2875615763546798,0.06200432588320115,0.3422222222222222,0.46447841726618705,0.28372497824194953,0.3763440860215054,0.8088050314465409,0.5427356692567071,0.7666666666666667,4,6,21,2004
1084,0.0847457627118644,0.25843503230437903,0.05576923076923077,0.16440886699507387,0.03677000720980533,0.2311111111111111,0.38354316546762596,0.13359442993907744,0.3182795698924732,0.8867924528301887,0.4851194839466354,0.7666666666666667,4,6,22,2004
1085,0.10169491525423728,0.2562814070351759,0.05961538461538462,0.17487684729064037,0.047584715212689255,0.29777777777777775,0.3660071942446043,0.11792863359442993,0.2881720430107527,0.8515723270440253,0.41973317695352585,0.7666666666666667,4,6,23,2004
1086,0.09322033898305083,0.22972002871500363,0.057692307692307696,0.17118226600985223,0.04253785147801009,0.28888888888888886,0.3462230215827338,0.1053089643167972,0.3032258064516129,0.7245283018867925,0.37179299222987827,0.8,4,7,0,2004
1087,0.10169491525423728,0.24192390524048824,0.07307692307692307,0.19950738916256158,0.04974765681326604,0.31555555555555553,0.36330935251798563,0.118798955613577,0.3075268817204302,0.690566037735849,0.3597712945315936,0.8,4,7,1,2004
1088,0.07627118644067796,0.2038765254845657,0.06730769230769232,0.18842364532019704,0.04397981254506128,0.31555555555555553,0.3444244604316547,0.1227154046997389,0.3139784946236559,0.6226415094339623,0.3302546058740165,0.8,4,7,2,2004
1089,0.10169491525423728,0.2290021536252692,0.08461538461538462,0.21798029556650247,0.10021629416005767,0.41777777777777775,0.36510791366906475,0.1566579634464752,0.31182795698924737,0.6213836477987422,0.3265405854469041,0.8,4,7,3,2004
1090,0.11864406779661016,0.09332376166547018,0.021153846153846155,0.08497536945812809,0.01514059120403749,0.13777777777777778,0.256294964028777,0.05613577023498695,0.3096774193548387,0.5283018867924529,0.2700972486927626,0.8,4,7,4,2004
1091,0.016949152542372878,0.08327351040918884,0.011538461538461539,0.05418719211822662,0.008651766402307137,0.08,0.24595323741007197,0.036553524804177534,0.3096774193548387,0.5245283018867924,0.26872892537751064,0.8,4,7,5,2004
1092,0.03389830508474576,0.11270638908829866,0.019230769230769232,0.07512315270935963,0.023071377072819033,0.15555555555555556,0.26843525179856115,0.046997389033942544,0.31612903225806455,0.5044025157232704,0.2657479352978547,0.8,4,7,6,2004
1093,0.0423728813559322,0.13137114142139272,0.025,0.09359605911330052,0.02883922134102379,0.21333333333333332,0.2846223021582734,0.06701479547432548,0.3311827956989247,0.49559748427672967,0.2756194106436006,0.8,4,7,7,2004
1094,0.0423728813559322,0.13352476669059588,0.028846153846153848,0.10467980295566501,0.0273972602739726,0.19111111111111112,0.28282374100719426,0.0661444734551784,0.3505376344086022,0.46163522012578617,0.27508185505546595,0.8,4,7,8,2004
1095,0.059322033898305086,0.16367552045944012,0.04230769230769231,0.13546798029556648,0.03316510454217736,0.20444444444444443,0.2945143884892087,0.07136640557006091,0.3655913978494624,0.43647798742138366,0.2756194106436006,0.8,4,7,9,2004
1096,0.07627118644067796,0.16870064608758084,0.046153846153846156,0.14655172413793102,0.04253785147801009,0.24,0.2990107913669065,0.07919930374238468,0.3978494623655915,0.369811320754717,0.2633533694961638,0.8,4,7,10,2004
1097,0.06779661016949153,0.1543431442928931,0.05,0.15517241379310345,0.04037490987743331,0.24888888888888888,0.2886690647482015,0.07484769364664925,0.410752688172043,0.3245283018867925,0.24150906514196352,0.8,4,7,11,2004
1098,0.07627118644067796,0.1550610193826274,0.05,0.1557881773399015,0.03965392934390771,0.2222222222222222,0.2850719424460432,0.07267188859878154,0.4150537634408602,0.3106918238993711,0.2363289840199384,0.8,4,7,12,2004
1099,0.059322033898305086,0.13137114142139272,0.04038461538461539,0.1311576354679803,0.03749098774333093,0.2222222222222222,0.26708633093525186,0.06527415143603132,0.4258064516129032,0.2704402515723271,0.2143869422860773,0.8,4,7,13,2004
1100,0.05084745762711864,0.11486001435750182,0.03653846153846154,0.12376847290640394,0.028118240807498196,0.18666666666666668,0.24865107913669066,0.054830287206266315,0.43440860215053767,0.22641509433962267,0.1870693446708694,0.8,4,7,14,2004
1101,0.06779661016949153,0.16223977027997127,0.06346153846153846,0.1798029556650246,0.03965392934390771,0.25333333333333335,0.283273381294964,0.07615317667536989,0.4580645161290323,0.20754716981132074,0.19014807213018614,0.8,4,7,15,2004
1102,0.10169491525423728,0.2038765254845657,0.08461538461538462,0.2192118226600985,0.058399423215573176,0.32,0.3003597122302158,0.11009573542210618,0.47526881720430114,0.18742138364779878,0.18487025362850018,0.8,4,7,16,2004
1103,0.11016949152542371,0.19454414931801867,0.08846153846153848,0.22475369458128078,0.05695746214852199,0.3288888888888889,0.3003597122302158,0.12358572671888599,0.4623655913978495,0.19748427672955973,0.1846259101793481,0.8,4,7,17,2004
1104,0.11864406779661016,0.2541277817659727,0.11346153846153847,0.2635467980295566,0.0692141312184571,0.36,0.35656474820143885,0.17580504786771106,0.43870967741935485,0.23396226415094343,0.19527928456238092,0.8,4,7,18,2004
1105,0.22033898305084745,0.3747307968413497,0.2230769230769231,0.40394088669950734,0.08795962509012256,0.43555555555555553,0.44919064748201437,0.3133159268929504,0.42365591397849467,0.2654088050314466,0.20925572985388258,0.8,4,7,19,2004
1106,0.20338983050847456,0.3144292893036612,0.15576923076923077,0.3226600985221675,0.09444844989185291,0.44,0.39028776978417273,0.2924281984334203,0.3978494623655915,0.31194968553459124,0.22020231637589793,0.8,4,7,20,2004
1107,0.11016949152542371,0.21033740129217515,0.09615384615384615,0.2376847290640394,0.07065609228550829,0.39111111111111113,0.3412769784172662,0.22193211488250653,0.37419354838709684,0.349685534591195,0.22479597321995798,0.8,4,7,21,2004
1108,0.22881355932203387,0.343862167982771,0.24807692307692308,0.43103448275862066,0.0821917808219178,0.40444444444444444,0.49595323741007197,0.31940818102698,0.35913978494623655,0.38113207547169814,0.23202853931486095,0.8,4,7,22,2004
1109,0.1694915254237288,0.23761665470208182,0.13269230769230772,0.29248768472906406,0.07209805335255948,0.3422222222222222,0.37230215827338137,0.2349869451697128,0.35268817204301073,0.4125786163522013,0.24673801495381908,0.8,4,7,23,2004
1110,0.0847457627118644,0.17659727207465903,0.07307692307692307,0.19704433497536947,0.03821196827685652,0.24444444444444446,0.329136690647482,0.1279373368146214,0.34408602150537637,0.4490566037735849,0.26188730880125105,0.8333333333333334,4,1,0,2004
1111,0.05084745762711864,0.13711414213926776,0.04038461538461539,0.13423645320197045,0.022350396539293438,0.18222222222222223,0.30080935251798563,0.09268929503916448,0.3462365591397849,0.45660377358490567,0.26809363240971507,0.8333333333333334,4,1,1,2004
1112,0.025423728813559324,0.11198851399856424,0.023076923076923078,0.08866995073891623,0.010814708002883922,0.10222222222222221,0.2702338129496403,0.06440382941688425,0.34408602150537637,0.4540880503144654,0.26389092508429846,0.8333333333333334,4,1,2,2004
1113,0.016949152542372878,0.09188801148600145,0.013461538461538462,0.05788177339901476,0.10021629416005767,0.41777777777777775,0.2535971223021583,0.04960835509138381,0.3419354838709677,0.44150943396226416,0.2536773689097395,0.8333333333333334,4,1,3,2004
1114,0.11864406779661016,0.08614501076812642,0.009615384615384616,0.043719211822660115,0.005767844268204758,0.06666666666666667,0.24280575539568344,0.042645778938207146,0.34408602150537637,0.42515723270440253,0.2464448028148365,0.8333333333333334,4,1,4,2004
1115,0.025423728813559324,0.11629576453697055,0.021153846153846155,0.08497536945812809,0.023792357606344627,0.18666666666666668,0.27293165467625896,0.06832027850304612,0.3397849462365592,0.43647798742138366,0.24805746957924057,0.8333333333333334,4,1,5,2004
1116,0.059322033898305086,0.1801866475233309,0.06346153846153846,0.18041871921182265,0.049026676279740444,0.3111111111111111,0.3399280575539569,0.1288076588337685,0.3419354838709677,0.43522012578616354,0.2498167424131359,0.8333333333333334,4,1,6,2004
1117,0.15254237288135591,0.29145728643216084,0.14230769230769233,0.30603448275862066,0.0821917808219178,0.39555555555555555,0.41052158273381295,0.24586597040905134,0.3505376344086022,0.4327044025157234,0.25734252064702146,0.8333333333333334,4,1,7,2004
1118,0.1694915254237288,0.2770997846374731,0.16923076923076924,0.3392857142857143,0.09516943042537851,0.38666666666666666,0.4222122302158274,0.2711053089643168,0.36344086021505384,0.408805031446541,0.25636514685041295,0.8333333333333334,4,1,8,2004
1119,0.11016949152542371,0.21105527638190957,0.1,0.24445812807881775,0.08002883922134102,0.36444444444444446,0.3561151079136691,0.21714534377719757,0.39139784946236567,0.36729559748427676,0.2543615305673655,0.8333333333333334,4,1,9,2004
1120,0.11016949152542371,0.21105527638190957,0.10192307692307692,0.24568965517241378,0.07786589762076424,0.36,0.34937050359712235,0.19451697127937334,0.43440860215053767,0.290566037735849,0.24009187313688118,0.8333333333333334,4,1,10,2004
1121,0.10169491525423728,0.19382627422828436,0.09807692307692309,0.23953201970443352,0.0692141312184571,0.3377777777777778,0.341726618705036,0.1671018276762402,0.44516129032258067,0.28301886792452835,0.24307286321653715,0.8333333333333334,4,1,11,2004
1122,0.11864406779661016,0.2368987796123475,0.125,0.2795566502463054,0.06777217015140591,0.3466666666666667,0.38758992805755393,0.18494342906875544,0.4623655913978495,0.27295597484276735,0.2502565606216097,0.8333333333333334,4,1,12,2004
